DOMINIO,UBIGEO,CONGLOME,VIVIENDA,HOGAR,TrabajaPerú,FACTOR07,TuvoTrabajo,Educacion,Sexo,Edad,Situación de Vulnerabilidad
Costa Norte,200601,019379,087,11,0,413.133056640625,1,Secundaria Completa,Hombre,37,Vulnerable No Pobre
Costa Norte,200601,019379,087,11,0,413.133056640625,0,Secundaria Completa,Mujer,37,Vulnerable No Pobre
Costa Norte,200601,019379,105,11,0,413.133056640625,1,Primaria Completa,Mujer,50,Pobre No Extremo
Costa Norte,200601,019379,105,11,0,413.133056640625,1,Secundaria Completa,Mujer,23,Pobre No Extremo
Costa Norte,200601,019379,105,11,0,413.133056640625,0,Secundaria Completa,Mujer,28,Pobre No Extremo
Costa Norte,200601,019404,074,11,0,269.857238769531,1,Primaria Incompleta,Hombre,53,Vulnerable No Pobre
Costa Norte,200601,019404,074,11,0,269.857238769531,0,Secundaria Completa,Mujer,44,Vulnerable No Pobre
Costa Norte,200601,019404,074,11,0,269.857238769531,1,Superior No Universitaria Completa,Hombre,23,Vulnerable No Pobre
Costa Norte,200601,019404,074,11,0,269.857238769531,1,Superior Universitaria Incompleta,Mujer,20,Vulnerable No Pobre
Costa Norte,200601,019404,075,11,0,269.857238769531,1,Primaria Incompleta,Hombre,54,Pobre No Extremo
Costa Norte,200601,019404,075,11,0,269.857238769531,0,Primaria Completa,Mujer,44,Pobre No Extremo
Costa Norte,200601,019404,076,11,0,269.857238769531,0,Primaria Completa,Mujer,75,Vulnerable No Pobre
Costa Norte,200601,019404,165,11,0,269.857238769531,1,Secundaria Completa,Hombre,32,Pobre No Extremo
Costa Norte,200601,019404,165,11,0,269.857238769531,0,Secundaria Incompleta,Mujer,25,Pobre No Extremo
Costa Norte,200601,019404,166,11,0,269.857238769531,1,Secundaria Completa,Hombre,47,Vulnerable No Pobre
Costa Norte,200601,019404,166,11,0,269.857238769531,0,Secundaria Completa,Mujer,38,Vulnerable No Pobre
Costa Norte,200601,019404,168,11,0,269.857238769531,0,Secundaria Completa,Mujer,31,Vulnerable No Pobre
Costa Norte,200602,019263,026,11,0,406.763519287109,0,Sin Nivel,Hombre,88,Pobre No Extremo
Costa Norte,200602,019263,026,11,0,406.763519287109,1,Secundaria Completa,Hombre,63,Pobre No Extremo
Costa Norte,200602,019263,026,11,0,406.763519287109,0,Primaria Completa,Mujer,52,Pobre No Extremo
Costa Norte,200602,019263,026,11,0,406.763519287109,0,Primaria Incompleta,Hombre,46,Pobre No Extremo
Costa Norte,200602,019263,026,11,0,406.763519287109,0,Secundaria Completa,Mujer,19,Pobre No Extremo
Costa Norte,200602,019263,073,12,0,406.763519287109,1,Secundaria Completa,Mujer,49,Pobre No Extremo
Costa Norte,200602,019263,073,12,0,406.763519287109,0,Superior No Universitaria Incompleta,Mujer,24,Pobre No Extremo
Costa Norte,200602,019263,073,12,0,406.763519287109,1,Secundaria Incompleta,Hombre,26,Pobre No Extremo
Costa Norte,200602,019274,019,11,0,413.133056640625,1,Secundaria Incompleta,Mujer,62,Pobre No Extremo
Costa Norte,200602,019274,019,11,0,413.133056640625,1,Primaria Incompleta,Hombre,62,Pobre No Extremo
Costa Norte,200602,019274,019,11,0,413.133056640625,0,Secundaria Completa,Mujer,40,Pobre No Extremo
Costa Norte,200602,019274,042,11,0,413.133056640625,0,Primaria Incompleta,Mujer,75,Vulnerable No Pobre
Costa Norte,200602,019274,042,11,0,413.133056640625,0,Secundaria Completa,Mujer,41,Vulnerable No Pobre
Costa Norte,200602,019274,084,11,0,413.133056640625,0,Primaria Incompleta,Mujer,61,Pobre No Extremo
Costa Norte,200602,019274,084,11,0,413.133056640625,1,Superior Universitaria Incompleta,Hombre,31,Pobre No Extremo
Costa Norte,200602,019274,084,11,0,413.133056640625,1,Secundaria Incompleta,Mujer,30,Pobre No Extremo
Costa Norte,200602,019317,011,11,0,406.763519287109,1,Secundaria Incompleta,Mujer,46,Vulnerable No Pobre
Costa Norte,200602,019317,011,11,0,406.763519287109,1,Superior Universitaria Incompleta,Hombre,24,Vulnerable No Pobre
Costa Norte,200602,019317,070,11,1,406.763519287109,1,Secundaria Incompleta,Mujer,46,Pobre No Extremo
Costa Norte,200602,019317,070,11,1,406.763519287109,0,Superior No Universitaria Incompleta,Mujer,20,Pobre No Extremo
Costa Norte,200602,019317,070,11,1,406.763519287109,1,Secundaria Incompleta,Hombre,31,Pobre No Extremo
Costa Norte,200602,019317,070,11,1,406.763519287109,1,Superior No Universitaria Incompleta,Mujer,29,Pobre No Extremo
Costa Norte,200602,019317,100,11,0,406.763519287109,1,Secundaria Completa,Hombre,49,Pobre No Extremo
Costa Norte,200602,019317,100,11,0,406.763519287109,0,Sin Nivel,Mujer,79,Pobre No Extremo
Costa Norte,200602,019317,100,11,0,406.763519287109,0,Secundaria Completa,Mujer,30,Pobre No Extremo
Costa Norte,200602,019365,010,11,0,179.814758300781,0,Secundaria Completa,Hombre,70,Vulnerable No Pobre
Costa Norte,200602,019365,010,11,0,179.814758300781,0,Secundaria Completa,Mujer,69,Vulnerable No Pobre
Costa Norte,200602,019365,029,11,0,179.814758300781,0,Primaria Completa,Hombre,79,Pobre No Extremo
Costa Norte,200602,019365,029,11,0,179.814758300781,0,Primaria Completa,Mujer,87,Pobre No Extremo
Costa Norte,200602,019365,029,11,0,179.814758300781,0,Superior No Universitaria Completa,Mujer,51,Pobre No Extremo
Costa Norte,200602,019365,029,11,0,179.814758300781,1,Superior No Universitaria Completa,Hombre,47,Pobre No Extremo
Costa Norte,200602,019365,029,11,0,179.814758300781,0,Secundaria Completa,Mujer,57,Pobre No Extremo
Costa Norte,200602,019365,029,11,0,179.814758300781,0,Superior Universitaria Incompleta,Hombre,22,Pobre No Extremo
Costa Norte,200602,020617,047,11,0,420.560729980469,1,Primaria Completa,Mujer,60,Pobre No Extremo
Costa Norte,200602,020617,047,11,0,420.560729980469,1,Superior Universitaria Completa,Mujer,26,Pobre No Extremo
Costa Norte,200602,020617,047,11,0,420.560729980469,0,Superior No Universitaria Incompleta,Hombre,23,Pobre No Extremo
Costa Norte,200602,020617,047,11,0,420.560729980469,0,Primaria Completa,Mujer,94,Pobre No Extremo
Costa Norte,200602,020617,067,11,0,420.560729980469,1,Primaria Completa,Hombre,57,Vulnerable No Pobre
Costa Norte,200602,020617,067,11,0,420.560729980469,1,Secundaria Completa,Mujer,53,Vulnerable No Pobre
Costa Norte,200602,020617,067,11,0,420.560729980469,0,Secundaria Completa,Mujer,30,Vulnerable No Pobre
Costa Norte,200602,020617,067,11,0,420.560729980469,1,Superior No Universitaria Incompleta,Hombre,23,Vulnerable No Pobre
Costa Norte,200603,019298,144,11,0,461.202239990234,1,Secundaria Incompleta,Hombre,70,Pobre No Extremo
Costa Norte,200603,019298,144,11,0,461.202239990234,0,Primaria Completa,Mujer,48,Pobre No Extremo
Costa Norte,200603,019298,171,11,0,461.202239990234,1,Secundaria Completa,Hombre,49,Vulnerable No Pobre
Costa Norte,200603,019298,171,11,0,461.202239990234,0,Superior No Universitaria Incompleta,Mujer,41,Vulnerable No Pobre
Costa Norte,200603,019309,021,11,0,450.152923583984,1,Primaria Incompleta,Mujer,65,Vulnerable No Pobre
Costa Norte,200603,019309,092,11,0,450.152923583984,1,Primaria Incompleta,Mujer,55,Pobre No Extremo
Costa Norte,200603,019309,092,11,0,450.152923583984,0,Sin Nivel,Hombre,65,Pobre No Extremo
Costa Norte,200603,019309,116,11,0,450.152923583984,1,Secundaria Incompleta,Hombre,47,Vulnerable No Pobre
Costa Norte,200603,019309,116,11,0,450.152923583984,1,Primaria Incompleta,Mujer,48,Vulnerable No Pobre
Costa Norte,200603,019309,116,11,0,450.152923583984,1,Secundaria Completa,Mujer,20,Vulnerable No Pobre
Costa Norte,200603,019309,116,11,0,450.152923583984,0,Secundaria Incompleta,Hombre,75,Vulnerable No Pobre
Costa Norte,200603,019309,163,11,0,450.152923583984,1,Secundaria Completa,Hombre,60,Pobre No Extremo
Costa Norte,200603,019309,163,11,0,450.152923583984,0,Primaria Incompleta,Mujer,52,Pobre No Extremo
Costa Norte,200603,019309,163,11,0,450.152923583984,1,Secundaria Incompleta,Hombre,30,Pobre No Extremo
Costa Norte,200603,019309,163,11,0,450.152923583984,1,Secundaria Completa,Mujer,20,Pobre No Extremo
Costa Norte,200603,019356,020,11,0,450.152923583984,1,Primaria Incompleta,Hombre,29,Pobre No Extremo
Costa Norte,200603,019356,020,11,0,450.152923583984,0,Secundaria Incompleta,Mujer,31,Pobre No Extremo
Costa Norte,200604,019390,025,11,0,239.833038330078,0,Primaria Incompleta,Hombre,72,Pobre No Extremo
Costa Norte,200604,019390,025,11,0,239.833038330078,0,Primaria Incompleta,Mujer,67,Pobre No Extremo
Costa Norte,200604,019390,026,11,0,239.833038330078,1,Primaria Completa,Hombre,71,Vulnerable No Pobre
Costa Norte,200604,019390,027,11,0,239.833038330078,1,Primaria Completa,Mujer,59,Pobre No Extremo
Costa Norte,200604,019390,027,11,0,239.833038330078,1,Primaria Completa,Hombre,35,Pobre No Extremo
Costa Norte,200604,019390,027,11,0,239.833038330078,0,Primaria Incompleta,Mujer,32,Pobre No Extremo
Costa Norte,200604,019390,176,11,1,239.833038330078,1,Primaria Incompleta,Hombre,44,Vulnerable No Pobre
Costa Norte,200604,019390,176,11,1,239.833038330078,1,Superior No Universitaria Incompleta,Mujer,44,Vulnerable No Pobre
Costa Norte,200604,019390,176,11,1,239.833038330078,0,Secundaria Completa,Mujer,18,Vulnerable No Pobre
Costa Norte,200604,019390,177,11,0,239.833038330078,1,Superior No Universitaria Completa,Hombre,44,Vulnerable No Pobre
Costa Norte,200604,019390,177,11,0,239.833038330078,1,Primaria Completa,Mujer,34,Vulnerable No Pobre
Costa Norte,200604,019390,180,11,0,239.833038330078,1,Primaria Incompleta,Hombre,77,Pobre No Extremo
Costa Norte,200604,019390,180,11,0,239.833038330078,1,Secundaria Completa,Mujer,69,Pobre No Extremo
Costa Norte,200604,019390,180,11,0,239.833038330078,1,Primaria Completa,Mujer,66,Pobre No Extremo
Costa Norte,200604,019390,180,11,0,239.833038330078,1,Primaria Incompleta,Hombre,64,Pobre No Extremo
Costa Norte,200604,019390,180,11,0,239.833038330078,1,Primaria Completa,Hombre,61,Pobre No Extremo
Costa Norte,200604,019390,180,11,0,239.833038330078,1,Primaria Incompleta,Hombre,59,Pobre No Extremo
Costa Norte,200605,019277,016,11,0,443.361114501953,1,Sin Nivel,Hombre,68,Pobre No Extremo
Costa Norte,200605,019277,016,11,0,443.361114501953,0,Primaria Completa,Mujer,66,Pobre No Extremo
Costa Norte,200605,019277,032,11,0,443.361114501953,1,Secundaria Completa,Hombre,31,Pobre No Extremo
Costa Norte,200605,019277,032,11,0,443.361114501953,0,Superior No Universitaria Incompleta,Mujer,30,Pobre No Extremo
Costa Norte,200605,019277,065,11,0,443.361114501953,1,Primaria Incompleta,Hombre,53,Vulnerable No Pobre
Costa Norte,200605,019277,065,11,0,443.361114501953,1,Primaria Completa,Mujer,40,Vulnerable No Pobre
Costa Norte,200605,019277,065,11,0,443.361114501953,1,Superior Universitaria Incompleta,Hombre,24,Vulnerable No Pobre
Costa Norte,200605,019277,065,11,0,443.361114501953,1,Superior Universitaria Incompleta,Hombre,19,Vulnerable No Pobre
Costa Norte,200605,019277,082,11,0,443.361114501953,1,Primaria Completa,Mujer,49,Vulnerable No Pobre
Costa Norte,200605,019277,114,11,0,443.361114501953,1,Secundaria Completa,Hombre,32,Pobre No Extremo
Costa Norte,200605,019277,114,11,0,443.361114501953,0,Primaria Incompleta,Mujer,29,Pobre No Extremo
Costa Norte,200605,019332,113,11,0,179.814758300781,1,Secundaria Incompleta,Hombre,61,Pobre No Extremo
Costa Norte,200605,019332,113,11,0,179.814758300781,1,Secundaria Incompleta,Mujer,58,Pobre No Extremo
Costa Norte,200605,019345,009,11,0,443.361114501953,1,Superior Universitaria Completa,Hombre,36,Pobre No Extremo
Costa Norte,200605,019345,009,11,0,443.361114501953,0,Primaria Completa,Mujer,36,Pobre No Extremo
Costa Norte,200605,019345,048,11,0,443.361114501953,1,Secundaria Incompleta,Hombre,63,Pobre No Extremo
Costa Norte,200605,019345,048,11,0,443.361114501953,0,Primaria Completa,Mujer,55,Pobre No Extremo
Costa Norte,200605,019345,048,11,0,443.361114501953,0,Secundaria Completa,Hombre,28,Pobre No Extremo
Costa Norte,200605,019345,061,11,0,443.361114501953,1,Secundaria Completa,Hombre,57,Pobre No Extremo
Costa Norte,200605,019345,061,11,0,443.361114501953,0,Primaria Incompleta,Mujer,57,Pobre No Extremo
Costa Norte,200605,019345,061,11,0,443.361114501953,1,Secundaria Completa,Mujer,32,Pobre No Extremo
Costa Norte,200605,019345,073,11,0,443.361114501953,1,Secundaria Completa,Hombre,43,Pobre No Extremo
Costa Norte,200605,019345,073,11,0,443.361114501953,0,Secundaria Incompleta,Mujer,41,Pobre No Extremo
Costa Norte,200605,019345,073,11,0,443.361114501953,1,Secundaria Completa,Hombre,21,Pobre No Extremo
Costa Norte,200605,019345,073,11,0,443.361114501953,1,Secundaria Completa,Mujer,18,Pobre No Extremo
Costa Norte,200605,019345,073,11,0,443.361114501953,1,Secundaria Completa,Hombre,23,Pobre No Extremo
Costa Norte,200605,019376,046,11,0,420.560729980469,1,Primaria Incompleta,Hombre,75,Pobre Extremo
Costa Norte,200605,019376,046,11,0,420.560729980469,0,Secundaria Incompleta,Mujer,71,Pobre Extremo
Costa Norte,200605,019376,063,11,0,420.560729980469,1,Secundaria Completa,Hombre,46,Pobre No Extremo
Costa Norte,200605,019376,063,11,0,420.560729980469,1,Secundaria Completa,Mujer,43,Pobre No Extremo
Costa Norte,200605,019376,063,11,0,420.560729980469,0,Superior Universitaria Incompleta,Hombre,19,Pobre No Extremo
Costa Norte,200605,019376,081,11,0,420.560729980469,1,Secundaria Incompleta,Mujer,51,Vulnerable No Pobre
Costa Norte,200605,019376,081,11,0,420.560729980469,1,Secundaria Completa,Hombre,58,Vulnerable No Pobre
Costa Norte,200605,019376,081,11,0,420.560729980469,1,Superior Universitaria Completa,Hombre,26,Vulnerable No Pobre
Costa Norte,200605,019376,081,11,0,420.560729980469,0,Superior No Universitaria Incompleta,Hombre,19,Vulnerable No Pobre
Costa Norte,200606,019285,027,11,0,443.361114501953,1,Secundaria Completa,Hombre,35,Vulnerable No Pobre
Costa Norte,200606,019285,027,11,0,443.361114501953,1,Secundaria Incompleta,Mujer,32,Vulnerable No Pobre
Costa Norte,200606,019285,047,11,0,443.361114501953,1,Primaria Incompleta,Hombre,83,Vulnerable No Pobre
Costa Norte,200606,019285,084,11,0,443.361114501953,1,Primaria Completa,Hombre,45,Pobre No Extremo
Costa Norte,200606,019285,084,11,0,443.361114501953,0,Primaria Completa,Mujer,41,Pobre No Extremo
Costa Norte,200606,019285,084,11,0,443.361114501953,1,Superior No Universitaria Completa,Mujer,22,Pobre No Extremo
Costa Norte,200606,019285,125,11,0,443.361114501953,1,Primaria Incompleta,Hombre,54,Pobre No Extremo
Costa Norte,200606,019285,125,11,0,443.361114501953,1,Primaria Completa,Mujer,52,Pobre No Extremo
Costa Norte,200606,019285,125,11,0,443.361114501953,1,Secundaria Incompleta,Hombre,19,Pobre No Extremo
Costa Norte,200606,019285,142,11,0,443.361114501953,0,Secundaria Incompleta,Mujer,59,Vulnerable No Pobre
Costa Norte,200606,019285,142,11,0,443.361114501953,1,Secundaria Incompleta,Mujer,22,Vulnerable No Pobre
Costa Norte,200606,019285,142,11,0,443.361114501953,1,Primaria Incompleta,Hombre,26,Vulnerable No Pobre
Costa Norte,200606,019290,009,11,0,450.152923583984,0,Superior Universitaria Incompleta,Mujer,25,Pobre No Extremo
Costa Norte,200606,019290,021,11,0,450.152923583984,1,Secundaria Completa,Hombre,44,Vulnerable No Pobre
Costa Norte,200606,019290,021,11,0,450.152923583984,1,Secundaria Completa,Mujer,40,Vulnerable No Pobre
Costa Norte,200606,019290,021,11,0,450.152923583984,1,Secundaria Completa,Mujer,20,Vulnerable No Pobre
Costa Norte,200606,019290,071,11,0,450.152923583984,0,Secundaria Incompleta,Mujer,31,Pobre No Extremo
Costa Norte,200606,019290,085,11,0,450.152923583984,1,Primaria Completa,Hombre,40,Pobre Extremo
Costa Norte,200606,019290,085,11,0,450.152923583984,0,Secundaria Incompleta,Mujer,34,Pobre Extremo
Costa Norte,200607,019266,032,11,0,450.152923583984,1,Primaria Completa,Hombre,43,Pobre No Extremo
Costa Norte,200607,019266,032,11,0,450.152923583984,1,Primaria Completa,Mujer,41,Pobre No Extremo
Costa Norte,200607,019266,032,11,0,450.152923583984,0,Superior Universitaria Incompleta,Mujer,22,Pobre No Extremo
Costa Norte,200607,019266,066,11,0,450.152923583984,1,Secundaria Incompleta,Hombre,36,Vulnerable No Pobre
Costa Norte,200607,019266,084,11,0,450.152923583984,1,Secundaria Completa,Hombre,39,Pobre No Extremo
Costa Norte,200607,019266,084,11,0,450.152923583984,0,Secundaria Completa,Mujer,37,Pobre No Extremo
Costa Norte,200607,019266,119,11,0,450.152923583984,1,Primaria Completa,Hombre,51,Vulnerable No Pobre
Costa Norte,200607,019266,119,11,0,450.152923583984,1,Primaria Completa,Mujer,58,Vulnerable No Pobre
Costa Norte,200607,019344,002,11,0,420.560729980469,1,Primaria Completa,Hombre,57,Pobre No Extremo
Costa Norte,200607,019344,002,11,0,420.560729980469,1,Secundaria Completa,Mujer,52,Pobre No Extremo
Costa Norte,200607,019344,002,11,0,420.560729980469,1,Superior No Universitaria Incompleta,Hombre,28,Pobre No Extremo
Costa Norte,200607,019344,002,11,0,420.560729980469,0,Secundaria Completa,Hombre,19,Pobre No Extremo
Costa Norte,200607,019344,021,11,0,420.560729980469,1,Secundaria Completa,Hombre,48,Pobre No Extremo
Costa Norte,200607,019344,021,11,0,420.560729980469,0,Superior No Universitaria Incompleta,Mujer,39,Pobre No Extremo
Costa Norte,200607,019344,087,11,0,420.560729980469,1,Secundaria Completa,Hombre,47,Vulnerable No Pobre
Costa Norte,200607,019344,087,11,0,420.560729980469,1,Secundaria Completa,Mujer,36,Vulnerable No Pobre
Costa Norte,200607,019344,109,11,0,420.560729980469,1,Primaria Incompleta,Mujer,44,Pobre No Extremo
Costa Norte,200607,019344,109,11,0,420.560729980469,0,Primaria Completa,Mujer,25,Pobre No Extremo
Costa Norte,200607,019344,109,11,0,420.560729980469,1,Secundaria Completa,Mujer,20,Pobre No Extremo
Costa Norte,200607,019344,109,11,0,420.560729980469,0,Secundaria Incompleta,Mujer,27,Pobre No Extremo
Costa Norte,200607,019344,130,11,0,420.560729980469,1,Secundaria Completa,Hombre,39,Vulnerable No Pobre
Costa Norte,200607,019344,130,11,0,420.560729980469,0,Secundaria Completa,Mujer,34,Vulnerable No Pobre
Costa Norte,200607,019367,001,11,0,461.202239990234,1,Primaria Incompleta,Hombre,62,Pobre No Extremo
Costa Norte,200607,019367,001,11,0,461.202239990234,0,Primaria Incompleta,Mujer,62,Pobre No Extremo
Costa Norte,200607,019367,001,11,0,461.202239990234,0,Superior No Universitaria Completa,Mujer,33,Pobre No Extremo
Costa Norte,200607,019367,022,11,0,461.202239990234,0,Primaria Incompleta,Hombre,58,Vulnerable No Pobre
Costa Norte,200607,019367,022,11,0,461.202239990234,0,Secundaria Incompleta,Mujer,60,Vulnerable No Pobre
Costa Norte,200607,019367,084,11,0,461.202239990234,0,Secundaria Incompleta,Mujer,44,Pobre No Extremo
Costa Norte,200607,019367,084,11,0,461.202239990234,1,Primaria Incompleta,Hombre,47,Pobre No Extremo
Costa Norte,200607,019367,084,11,0,461.202239990234,1,Superior No Universitaria Completa,Hombre,20,Pobre No Extremo
Costa Norte,200607,019367,105,11,0,461.202239990234,0,Primaria Completa,Mujer,68,Vulnerable No Pobre
Costa Norte,200607,019395,025,11,0,269.857238769531,1,Secundaria Incompleta,Hombre,40,Vulnerable No Pobre
Costa Norte,200607,019395,025,11,0,269.857238769531,0,Secundaria Incompleta,Mujer,35,Vulnerable No Pobre
Costa Norte,200607,019395,025,11,0,269.857238769531,1,Secundaria Completa,Hombre,19,Vulnerable No Pobre
Costa Norte,200607,019395,027,11,0,269.857238769531,0,Secundaria Completa,Mujer,35,Vulnerable No Pobre
